cat_num,Latitude,Longitude,quality,link,num_syllables,freq_range_mm,middle_syl_height_mm,duration_mm,two_khz_mm,two_sec_mm,skip_notes,group_letter,group_members,year
41905021,44.7074,-92.8238,3,https://macaulaylibrary.org/asset/41905021,19,18,,100,9,55,,K,"Isha, Jade, Nina, Dana, Bryce",2023
34902511,43.57546,-73.409,4.5,https://macaulaylibrary.org/asset/34902511,15,15,,94,9,55,,K,"Isha, Jade, Nina, Dana, Bryce",2023
213680,42.42813,-76.3359,4,https://macaulaylibrary.org/asset/213680,10,9,,131,9,55,,K,"Isha, Jade, Nina, Dana, Bryce",2023
139498,39.1145,-86.3978,3,https://macaulaylibrary.org/asset/139498,24,8,,148,9,55,,K,"Isha, Jade, Nina, Dana, Bryce",2023
31164951,41.42196,-72.8979,3,https://macaulaylibrary.org/asset/31164951,8,13,,143,9,55,,K,"Isha, Jade, Nina, Dana, Bryce",2023
532680791,39.3297166,-82.3486662,3,https://macaulaylibrary.org/asset/532680791,18,9,,162,14,154,,A,"charlie, jin, matt, theresa",2023
532680731,39.3297166,-82.3486662,5,https://macaulaylibrary.org/asset/532680731,16,7,,136,14,154,,A,"charlie, jin, matt, theresa",2023
532680741,39.3297166,-82.3486662,3,https://macaulaylibrary.org/asset/532680741,18,11,,156,14,154,,A,"charlie, jin, matt, theresa",2023
532680721,39.3297166,-82.3486662,4,https://macaulaylibrary.org/asset/532680721,18,15,,159,14,154,,A,"charlie, jin, matt, theresa",2023
532680711,39.3297166,-82.3486662,4,https://macaulaylibrary.org/asset/532680711,,9,,130,14,154,SKIP (low resolution,A,"charlie, jin, matt, theresa",2023
520867961,43.647308,-70.865283,3,https://macaulaylibrary.org/asset/520867961,6,8,,120,14,NA,SKIP (too quiet),A,"charlie, jin, matt, theresa",2023
511651301,38.6455061,-77.2361183,3,https://macaulaylibrary.org/asset/511651301,NA,NA,,NA,NA,NA,SKIP (too quiet),A,"charlie, jin, matt, theresa",2023
510538621,41.4355842,-71.6682816,3,https://macaulaylibrary.org/asset/510538621,8,15,,132,14,154, ,A,"charlie, jin, matt, theresa",2023
492010421,41.3616071,-75.0262356,3,https://macaulaylibrary.org/asset/492010421,11,10,,115,14,154,,A,"charlie, jin, matt, theresa",2023
481160081,41.4355842,-71.6682816,3,https://macaulaylibrary.org/asset/481160081,11,11,,126,14,154,,A,"charlie, jin, matt, theresa",2023
481158721,41.4355842,-71.6682816,3,https://macaulaylibrary.org/asset/481158721,17,10,,147,14,154,,A,"charlie, jin, matt, theresa",2023
476805291,43.9559559,-89.8181339,3,https://macaulaylibrary.org/asset/476805291,10,10,,117,14,154,,A,"charlie, jin, matt, theresa",2023
468074411,34.9064342,-84.3418479,3,https://macaulaylibrary.org/asset/468074411,12,5,,126,14,154,,A,"charlie, jin, matt, theresa",2023
467791111,40.9955955,-72.0642866,4,https://macaulaylibrary.org/asset/467791111,,17,,135,14,154,SKIP (low resolution,A,"charlie, jin, matt, theresa",2023
612461737,42.5781808,-72.0871709,4,https://macaulaylibrary.org/asset/612461737,16,10,5,100,10,117,,J,Erika,2024
593740291,43.8313207,-73.406589,4.5,https://macaulaylibrary.org/asset/593740291,13,10,6,114,10,117,,J,Erika,2024
592345881,43.8107073,-71.8923877,4,https://macaulaylibrary.org/asset/592345881,10,8,3,116,10,117,,J,Erika,2024
591661171,44.9060123,-65.3514812,2,https://macaulaylibrary.org/asset/591661171,12,8,2,102,10,117,,J,Erika,2024
589664891,42.4736796,-71.649313,3,https://macaulaylibrary.org/asset/589664891,Skip,Skip,skip,skip,10,117,The Prairie Warbler song beginning is cut off so you cannot hear the whole song,J,Erika,2024
588890731,44.90742,-65.348108,0,https://macaulaylibrary.org/asset/588890731,15,12,2,115,10,117,,J,Erika,2024
588539171,43.415454,-89.7307706,0,https://macaulaylibrary.org/asset/588539171,12,5,5,65,10,117,,J,Erika,2024
588359271,44.907832,-65.347478,0,https://macaulaylibrary.org/asset/588359271,15,11,4,113,10,117,,J,Erika,2024
587277461,41.7474781,-77.0247048,2,https://macaulaylibrary.org/asset/587277461,9,5,5,66,10,117,,J,Erika,2024
587023861,41.6348031,-70.5607738,0,https://macaulaylibrary.org/asset/587023861,6,8,1,93,10,117,,J,Erika,2024
586069641,43.2547052,-81.8364716,3,https://macaulaylibrary.org/asset/586069641,Skip,Skip,Skip,Skip,10,117,The Prairie Warbler song is either not there or unclear,J,Erika,2024
585560261,39.9897364,-83.2542905,0,https://macaulaylibrary.org/asset/585560261,15,8,6,85,10,117,,J,Erika,2024
583778941,41.8633019,-73.987365,0,https://macaulaylibrary.org/asset/583778941,18,11,4,121,10,117,,J,Erika,2024
582974341,39.9897364,-83.2542905,3,https://macaulaylibrary.org/asset/582974341,16,8,5,106,10,117,,J,Erika,2024
582620411,35.9489782,-84.3968319,0,https://macaulaylibrary.org/asset/582620411,13,8,6,136,10,117,,J,Erika,2024
582588241,44.4604801,-69.8335326,2,https://macaulaylibrary.org/asset/582588241,7,5,1,99,10,117,,J,Erika,2024
581610611,40.9635235,-73.0153489,1,https://macaulaylibrary.org/asset/581610611,10,7,6,69,10,117,,J,Erika,2024
581533061,42.009061,-75.992783,0,https://macaulaylibrary.org/asset/581533061,13,10,1,112,10,117,,J,Erika,2024
580652381,36.387627,-87.012721,0,https://macaulaylibrary.org/asset/580652381,8,4,1,67,10,117,,J,Erika,2024
532680721,39.3297166,-82.3486662,2.5,https://macaulaylibrary.org/asset/532680721,18,7,3,116,10,117,,J,Erika,2024
510538621,41.4355842,-71.6682816,4,https://macaulaylibrary.org/asset/510538621,8,8,7,103,10,117,,J,Erika,2024
464857161,37.264083,-84.785067,2,https://macaulaylibrary.org/asset/464857161,10,9,4,65,10,117,,J,Erika,2024
462235471,44.1259168,-89.8781667,3,https://macaulaylibrary.org/asset/462235471,9,7,5,77,10,117,,J,Erika,2024
462092301,41.6588008,-87.922318,4,https://macaulaylibrary.org/asset/462092301,13,10,4,101,10,117,,J,Erika,2024
461926531,41.6348031,-70.5607738,3,https://macaulaylibrary.org/asset/461926531,Skip,Skip,Skip,Skip,10,117,The Prairie Warbler song is unclear and the number of syllables are uncertain,J,Erika,2024
461508141,39.4385815,-76.2213028,3,https://macaulaylibrary.org/asset/461508141,13,12,4,99,10,117,,J,Erika,2024
459777881,39.579976,-75.8525169,2,https://macaulaylibrary.org/asset/459777881,7,8,5,82,10,117,,J,Erika,2024
459412131,40.448641,-80.318434,3,https://macaulaylibrary.org/asset/459412131,10,5,6,45,10,117,,J,Erika,2024
459412101,40.448641,-80.318434,1,https://macaulaylibrary.org/asset/459412101,Skip,Skip,Skip,Skip,10,117,The Prairie Warbler song is unclear and all blurred together,J,Erika,2024
458459241,43.8313207,-73.406589,4,https://macaulaylibrary.org/asset/458459241,16,9,5,67,10,117,,J,Erika,2024
458453311,41.4319095,-72.2873071,3,https://macaulaylibrary.org/asset/458453311,14,6,4,109,10,117,,J,Erika,2024
457959291,41.0319425,-74.7411292,5,https://macaulaylibrary.org/asset/457959291,Skip,Skip,Skip,Skip,10,117,Either the Prairie Warbler song is not present or hidden in other bird songs,J,Erika,2024
456940171,34.1238844,-78.0358028,5,https://macaulaylibrary.org/asset/456940171,8,12,7,86,10,117,,J,Erika,2024
456302391,35.6016208,-86.9995136,4,https://macaulaylibrary.org/asset/456302391,12,8,8,101,10,117,,J,Erika,2024
456258561,44.85806,-79.87217,4,https://macaulaylibrary.org/asset/456258561,15,10,7,97,10,117,,J,Erika,2024
433207221,42.326697,-85.3473759,2,https://macaulaylibrary.org/asset/433207221,10,5,5,51,10,117,,J,Erika,2024
383246671,44.30975,-73.26097,3,https://macaulaylibrary.org/asset/383246671,10,11,3,85,10,117,,J,Erika,2024
355197901,41.858,-70.667,2,https://macaulaylibrary.org/asset/355197901,24,7,9,88,10,117,,J,Erika,2024
353504261,40.4119276,-80.3952026,3,https://macaulaylibrary.org/asset/353504261,8,8,5,52,10,117,,J,Erika,2024
352752501,40.4669327,-75.2223802,3,https://macaulaylibrary.org/asset/352752501,27,10,5,111,10,117,,J,Erika,2024
352625681,42.11877,-71.2077,3.5,https://macaulaylibrary.org/asset/352625681,11,12,6,91,10,117,,J,Erika,2024
351331421,43.2801663,-81.8125892,4,https://macaulaylibrary.org/asset/351331421,14,10,6,95,10,117,,J,Erika,2024
349983601,40.5926379,-91.7136423,3,https://macaulaylibrary.org/asset/349983601,9,9,6,88,10,117,,J,Erika,2024
349678691,35.8720815,-86.4342499,5,https://macaulaylibrary.org/asset/349678691,15,8,5,111,10,117,,J,Erika,2024
349177171,44.7711808,-67.9966281,3,https://macaulaylibrary.org/asset/349177171,17,7,4,107,10,117,,J,Erika,2024
348815011,32.548375,-89.934649,2,https://macaulaylibrary.org/asset/348815011,11,8,4,113,10,117,,J,Erika,2024
348311121,41.7315289,-73.5626101,4.5,https://macaulaylibrary.org/asset/348311121,11,11,9,117,10,117,,J,Erika,2024
347539401,40.321791,-75.4144164,3,https://macaulaylibrary.org/asset/347539401,Skip,Skip,Skip,Skip,10,117,The Prairie Warbler song is blended in with a different birds song and hard to tell apart,J,Erika,2024
347423411,44.353681,-70.324044,4.5,https://macaulaylibrary.org/asset/347423411,10,6,4,67,10,117,,J,Erika,2024
345809461,35.7648102,-86.2915931,4,https://macaulaylibrary.org/asset/345809461,9,6,6,66,10,117,,J,Erika,2024
593724001,41.0026163,-72.2473624,4,https://macaulaylibrary.org/asset/593724001,9,10,5,85,5,95,,A,Shriya ,2024
591171921,36.5220667,-86.2396533,4,https://macaulaylibrary.org/asset/591171921,16,8,5,90,5,95,,A,Shriya ,2024
590667731,43.4224049,-89.6696873,2,https://macaulaylibrary.org/asset/590667731,16,5,4,77,5,95,,A,Shriya ,2024
588788941,41.0341756,-72.1825361,0,https://macaulaylibrary.org/asset/588788941,9,7.5,5,85,5,95,,A,Shriya ,2024
585560261,39.9897364,-83.2542905,0,https://macaulaylibrary.org/asset/585560261,N/A,N/A,N/A,N/A,N/A,N/A,Could not count syllables ,A,Shriya ,2024
585217031,39.9897364,-83.2542905,0,https://macaulaylibrary.org/asset/585217031,N/A,N/A,N/A,N/A,N/A,N/A,Could not count syllables ,A,Shriya ,2024
583778941,41.8633019,-73.987365,0,https://macaulaylibrary.org/asset/583778941,17,12.7,5,95,5,95,,A,Shriya ,2024
583122171,38.487584,-90.612506,0,https://macaulaylibrary.org/asset/583122171,18,9.5,6,96,5,95,,A,Shriya ,2024
582465461,43.2214303,-89.7989726,3,https://macaulaylibrary.org/asset/582465461,22,6,5,107,5,95,,A,Shriya ,2024
582052591,45.3509627,-80.0475747,5,https://macaulaylibrary.org/asset/582052591,20,6,6,109,5,95,,A,Shriya ,2024
581805751,36.5739053,-93.8014412,0,https://macaulaylibrary.org/asset/581805751,7,5,5,101,5,95,,A,Shriya ,2024
581530961,43.3402465,-72.5136801,0,https://macaulaylibrary.org/asset/581530961,10,6,5,82,5,95,,A,Shriya ,2024
581210131,40.448641,-80.318434,4,https://macaulaylibrary.org/asset/581210131,13,6,6,71,5,95,,A,Shriya ,2024
532680731,39.3297166,-82.3486662,5,https://macaulaylibrary.org/asset/532680731,17,6,4,84,5,95,,A,Shriya ,2024
510538621,41.4355842,-71.6682816,4,https://macaulaylibrary.org/asset/510538621,8,6,6,89,5,95,,A,Shriya ,2024
481160081,41.4355842,-71.6682816,4,https://macaulaylibrary.org/asset/481160081,11,7,7,95,5,95,,A,Shriya ,2024
469856641,44.1017468,-76.0739772,1,https://macaulaylibrary.org/asset/469856641,17,7,3.8,66,5,95,,A,Shriya ,2024
467791111,40.9955955,-72.0642866,4,https://macaulaylibrary.org/asset/467791111,22,9.5,6,86,5,95,,A,Shriya ,2024
463066751,44.7271596,-69.6292992,4.5,https://macaulaylibrary.org/asset/463066751,10,6.6,7,95,5,95,,A,Shriya ,2024
462629081,41.355506,-70.67022,4,https://macaulaylibrary.org/asset/462629081,17,7,12,146,5,95,,A,Shriya ,2024
462202331,41.6588008,-87.922318,2,https://macaulaylibrary.org/asset/462202331,N/A,N/A,N/A,N/A,N/A,N/A,"Could not count syllables, long duration of same sound ",A,Shriya ,2024
462022671,41.6588008,-87.922318,5,https://macaulaylibrary.org/asset/462022671,16,3.8,5,101,5,95,,A,Shriya ,2024
461926531,41.6348031,-70.5607738,3,https://macaulaylibrary.org/asset/461926531,14,6.4,2.5,82,5,95,,A,Shriya,2024
460802791,41.8633019,-73.987365,3,https://macaulaylibrary.org/asset/460802791,13,11,5,90,5,95,,A,Palak ,2024
460260821,40.9891107,-75.128177,1,https://macaulaylibrary.org/asset/460260821,18,14,8,110,5,95,,A,Palak ,2024
459596501,34.7661532,-76.9556236,3,https://macaulaylibrary.org/asset/459596501,17,10,5,99,5,95,,A,Palak ,2024
459396691,42.4485888,-73.8923353,5,https://macaulaylibrary.org/asset/459396691,16,15,6,90,5,95,,A,Palak ,2024
458660171,41.9461929,-71.3158393,2,https://macaulaylibrary.org/asset/458660171,N/A,N/A,N/A,N/A,N/A,N/A,Syllabus were extremely faint and barely legible,A,Palak ,2024
457959311,41.0319425,-74.7411292,2,https://macaulaylibrary.org/asset/457959311,12,15,10,80,5,95,,A,Palak ,2024
457836391,41.6457021,-71.7574177,5,https://macaulaylibrary.org/asset/457836391,10,8,7,90,5,95,,A,Palak ,2024
457743571,42.326697,-85.3473759,3,https://macaulaylibrary.org/asset/457743571,10,10,5,75,5,95,,A,Palak ,2024
456712701,42.326697,-85.3473759,2,https://macaulaylibrary.org/asset/456712701,12,10,6,85,5,95,,A,Palak ,2024
456488831,39.1939588,-77.1060175,4.5,https://macaulaylibrary.org/asset/456488831,18,11,5,100,5,95,,A,Palak ,2024
456440021,38.1031104,-86.9984409,2,https://macaulaylibrary.org/asset/456440021,15,14,7,98,5,95,,A,Palak ,2024
456275251,42.3970664,-75.9642321,3,https://macaulaylibrary.org/asset/456275251,14,11,6,88,5,95,,A,Palak ,2024
362393981,44.901296,-86.020036,3,https://macaulaylibrary.org/asset/362393981,6,8,7,58,5,95,,A,Palak ,2024
353089111,41.3210884,-74.6612025,3,https://macaulaylibrary.org/asset/353089111,N/A,N/A,N/A,N/A,N/A,N/A,call was not the same,A,Palak ,2024
350620081,41.927895,-73.723911,3.5,https://macaulaylibrary.org/asset/350620081,17,15,5,107,5,95,,A,Palak ,2024
350516801,41.6822544,-71.2382505,3,https://macaulaylibrary.org/asset/350516801,11,16,7,103,5,95,,A,Palak ,2024
349678691,35.8720815,-86.4342499,5,https://macaulaylibrary.org/asset/349678691,16,9,6,105,5,95,,A,Palak ,2024
349383191,44.0304348,-73.4355471,4,https://macaulaylibrary.org/asset/349383191,7,10,9,70,5,95,,A,Palak ,2024
348955771,38.9531953,-74.9086542,2,https://macaulaylibrary.org/asset/348955771,19,15,9,103,5,95,,A,Palak ,2024
347509341,42.3483635,-76.1646831,4.5,https://macaulaylibrary.org/asset/347509341,13,14,5,82,5,95,,A,Palak ,2024
347506751,39.9479768,-75.4458618,4,https://macaulaylibrary.org/asset/347506751,11,5,5,100,5,95,,A,Palak ,2024
346548581,41.288315,-70.005137,3,https://macaulaylibrary.org/asset/346548581,14,10,2,90,5,95,,A,Palak ,2024
345988191,44.4977733,-68.9639614,3.5,https://macaulaylibrary.org/asset/345988191,10,7,7,89,5,95,,A,Palak ,2024
345875671,44.89209,-86.0562086,3,https://macaulaylibrary.org/asset/345875671,6,6,6,55,5,95,,A,Palak ,2024
290696671,41.9303792,-88.4138918,4.86,https://macaulaylibrary.org/asset/290696671,18,7,10,95,5,95,,A,Palak ,2024
251148431,42.3101677,-76.5216895,4,https://macaulaylibrary.org/asset/251148431,10,4,3,137,5,95,,A,Palak,2024
251147571,42.3101677,-76.5216895,1,https://macaulaylibrary.org/asset/251147571,N/A,N/A,N/A,N/A,N/A,N/A,Call ,A,Margi,2024
249556361,43.223801,-70.6914961,3,https://macaulaylibrary.org/asset/249556361,N/A,N/A,N/A,N/A,N/A,N/A,syllables were hard to read,A,Margi,2024
247661591,34.9064342,-84.3418479,3,https://macaulaylibrary.org/asset/247661591,18,5,2.5,110,5,95,,A,Margi,2024
245875971,41.8902521,-88.2231558,3.5,https://macaulaylibrary.org/asset/245875971,6,5,0,95,5,95,,A,Margi,2024
245802201,39.892282,-74.223711,3,https://macaulaylibrary.org/asset/245802201,9,7,7,110,5,95,,A,Margi,2024
245569101,41.8902521,-88.2231558,4.33,https://macaulaylibrary.org/asset/245569101,16,15,10,80,5,95,,A,Margi,2024
245047731,44.811029,-79.645192,3,https://macaulaylibrary.org/asset/245047731,8,6,7,50,5,95,,A,Margi,2024
244378141,39.374759,-84.7542057,2,https://macaulaylibrary.org/asset/244378141,11,8,7.5,48,5,95,,A,Margi,2024
244364991,43.508689,-91.3480461,4,https://macaulaylibrary.org/asset/244364991,15,6,5,65,5,95,,A,Margi,2024
244223081,40.0735643,-76.8955421,3,https://macaulaylibrary.org/asset/244223081,13,6,4,70,5,95,,A,Margi,2024
244189181,43.508689,-91.3480461,3,https://macaulaylibrary.org/asset/244189181,14,5,6,62,5,95,,A,Margi,2024
243605921,30.1558889,-94.2461944,2,https://macaulaylibrary.org/asset/243605921,N/A,N/A,N/A,N/A,N/A,N/A,Could not read the syllables,A,Margi,2024
243106401,44.114991,-89.882483,3,https://macaulaylibrary.org/asset/243106401,11,5.5,5,64,5,95,,A,Margi,2024
242863161,44.126223,-89.900679,2,https://macaulaylibrary.org/asset/242863161,11,5,4,60,5,95,,A,Margi,2024
242849461,35.9371866,-84.4212692,3,https://macaulaylibrary.org/asset/242849461,13,8,5.5,72,5,95,,A,Margi,2024
242821121,42.3483635,-76.1646831,3,https://macaulaylibrary.org/asset/242821121,16,5,3.3,70,5,95,,A,Margi,2024
242674001,39.3297166,-82.3486662,3,https://macaulaylibrary.org/asset/242674001,20,5.5,5,84,5,95,,A,Margi,2024
242462561,44.1017468,-76.0739772,5,https://macaulaylibrary.org/asset/242462561,16,7,6,72,5,95,,A,Margi,2024
242306711,42.4259195,-76.3357544,3,https://macaulaylibrary.org/asset/242306711,14,6,4,62,5,95,,A,Margi,2024
241781291,41.6806368,-71.3021922,2,https://macaulaylibrary.org/asset/241781291,11,5,4.5,62,5,95,,A,Margi,2024
241612011,25.948098,-81.74456,2,https://macaulaylibrary.org/asset/241612011,11,6,7,73,5,95,,A,Margi,2024
240872561,41.2170095,-81.5253997,3,https://macaulaylibrary.org/asset/240872561,N/A,N/A,N/A,N/A,N/A,N/A,Hard to read ,A,Margi,2024
240410261,44.307495,-69.847385,3.5,https://macaulaylibrary.org/asset/240410261,15,4,3.5,84,5,95,,A,Margi,2024
167954331,38.1031104,-86.9984409,2,https://macaulaylibrary.org/asset/167954331,N/A,N/A,N/A,N/A,N/A,N/A,Could not count syllables ,A,Margi,2024
165382501,42.326697,-85.3473759,4.5,https://macaulaylibrary.org/asset/165382501,18,6.5,4,65,5,95,,A,Margi,2024
165340281,43.2801663,-81.8125892,4,https://macaulaylibrary.org/asset/165340281,11,7,"4,5",,5,95,,A,Margi,2024
164964751,41.1131688,-75.7244153,3,https://macaulaylibrary.org/asset/164964751,6,0,2,40,5,95,,A,Anjali,2024
164439851,41.0020549,-72.0773506,5,https://macaulaylibrary.org/asset/164439851,30,8,6,100,5,95,,A,Anjali ,2024
164286821,38.1031104,-86.9984409,4,https://macaulaylibrary.org/asset/164286821,12,9,4,85,5,95,,A,Anjali ,2024
164089981,42.2930453,-76.6550678,3,https://macaulaylibrary.org/asset/164089981,12,8,4,77,5,95,,A,Anjali ,2024
163376441,44.6734347,-77.1429107,3,https://macaulaylibrary.org/asset/163376441,14,7,3,110,5,95,,A,Anjali ,2024
163307541,43.508689,-91.3480461,2,https://macaulaylibrary.org/asset/163307541,14,8,5,80,5,95,,A,Anjali ,2024
163081011,41.9303792,-88.4138918,4,https://macaulaylibrary.org/asset/163081011,17,7,7,95,5,95,,A,Anjali ,2024
163046011,43.508689,-91.3480461,3,https://macaulaylibrary.org/asset/163046011,14,5,3,87,5,95,,A,Anjali ,2024
162856641,43.508689,-91.3480461,2,https://macaulaylibrary.org/asset/162856641,8,5,2.5,35,5,95,,A,Anjali ,2024
162830621,42.3732815,-71.9976475,4.5,https://macaulaylibrary.org/asset/162830621,11,8,2.5,85,5,95,,A,Anjali ,2024
162786921,43.509884,-91.349888,3.5,https://macaulaylibrary.org/asset/162786921,16,4,4,90,5,95,,A,Anjali ,2024
162403181,30.1558889,-94.2461944,2,https://macaulaylibrary.org/asset/162403181,N/A,N/A,N/A,N/A,5,95,could not count syllables,A,Anjali ,2024
105480291,40.7022581,-74.6996035,3,https://macaulaylibrary.org/asset/105480291,N/A,N/A,N/A,N/A,5,95,calls were far a part and hard to read,A,Anjali ,2024
105148621,38.5755815,-78.0879879,2,https://macaulaylibrary.org/asset/105148621,30,10,3,95,5,95,,A,Anjali ,2024
104951981,41.4319095,-72.2873071,4.5,https://macaulaylibrary.org/asset/104951981,5,2.5,2.5,65,5,95,,A,Anjali ,2024
104807001,35.7277016,-82.7044773,4,https://macaulaylibrary.org/asset/104807001,19,13,7,85,5,95,,A,Anjali ,2024
104806921,35.7277016,-82.7044773,4,https://macaulaylibrary.org/asset/104806921,13,7,5,95,5,95,,A,Anjali ,2024
103641221,44.8741232,-79.7901195,2.5,https://macaulaylibrary.org/asset/103641221,17,4,2.4,100,5,95,,A,Anjali ,2024
103581271,42.4736796,-71.649313,1,https://macaulaylibrary.org/asset/103581271,N/A,N/A,N/A,N/A,5,95,no call,A,Anjali ,2024
62522901,42.2831722,-76.6559494,4,https://macaulaylibrary.org/asset/62522901,8,3,4,80,5,95,,A,Anjali ,2024
61284231,36.1975512,-84.2294633,3,https://macaulaylibrary.org/asset/61284231,14,5,3.5,92,5,95,,A,Anjali ,2024
213680,42.428129,-76.3359153,4,https://macaulaylibrary.org/asset/213680,10,9,2.5,113,5,95,,A,Anjali ,2024
31164951,41.4219643,-72.8979369,3,https://macaulaylibrary.org/asset/31164951,8,3,0,120,5,95,,A,Anjali ,2024
30246681,44.7074012,-92.8238404,4,https://macaulaylibrary.org/asset/30246681,27,7,1.8,115,5,95,calls crossed over eachother,A,Anjali ,2024
29725861,44.5847824,-73.1928921,3.5,https://macaulaylibrary.org/asset/29725861,10,5,1,100,5,95,,A,Anjali ,2024
602087071,40.3164873,-74.885323,4,https://macaulaylibrary.org/asset/602087071,20,12,8,110,11,100,skipped some in the beginning ,C,Adriana,2024
592208091,41.2902253,-70.0247644,1,https://macaulaylibrary.org/asset/592208091,7,10,6,69,11,101,N/A,C,Adriana,2024
590667731,43.4224049,-89.6696873,2,https://macaulaylibrary.org/asset/590667731,16,8,5,75,11,100,N/A,C,Adriana,2024
589664891,42.4736796,-71.649313,3,https://macaulaylibrary.org/asset/589664891,5,5,8,42,11,100,N/A,C,Adriana,2024
589162871,41.234391,-74.2379055,3,https://macaulaylibrary.org/asset/589162871,,,,,,,SKIP ALL ,C,Adriana,2024
588665651,38.5057287,-90.5985832,4,https://macaulaylibrary.org/asset/588665651,,,,,,,SKIP ALL ,C,Adriana,2024
588225661,41.470146,-74.204748,0,https://macaulaylibrary.org/asset/588225661,13,13,5,89,11,100,N/A,C,Adriana,2024
587771471,38.245774,-75.665468,0,https://macaulaylibrary.org/asset/587771471,11,11,4,84,11,100,N/A,C,Adriana,2024
584696121,43.8313207,-73.406589,0,https://macaulaylibrary.org/asset/584696121,27,9,3,99,11,100,N/A,C,Adriana,2024
583755831,41.1131688,-75.7244153,3,https://macaulaylibrary.org/asset/583755831,19,15,5,105,11,100,N/A,C,Adriana,2024
581563951,42.009061,-75.992783,0,https://macaulaylibrary.org/asset/581563951,,,,,,,SKIP ALL,C,Adriana,2024
581533061,42.009061,-75.992783,0,https://macaulaylibrary.org/asset/581533061,17,4,5,120,11,100,skipped begging,C,Adriana,2024
581530951,43.3402465,-72.5136801,0,https://macaulaylibrary.org/asset/581530951,12,10,4,93,11,100,N/A,C,Adriana,2024
581210131,40.448641,-80.318434,4,https://macaulaylibrary.org/asset/581210131,12,6,5,66,11,100,skipped beginning notes ,C,Adriana,2024
580673921,29.6734,-81.2625,0,https://macaulaylibrary.org/asset/580673921,-,-,-,-,-,-,SKIP,C,Rea,2024
580503471,32.5295196,-89.9382019,3,https://macaulaylibrary.org/asset/580503471,11,3,2,100,11,100,N/A,C,Rea,2024
579999571,39.8819474,-83.2180023,0,https://macaulaylibrary.org/asset/579999571,-,-,-,-,-,-,SKIP,C,Rea,2024
466063711,41.0359237,-72.1389771,4.5,https://macaulaylibrary.org/asset/466063711,12,2,2,160,11,100,N/A,C,Rea,2024
464694351,27.5095641,-82.6649941,2.5,https://macaulaylibrary.org/asset/464694351,20,7,5,90,11,100,N/A,C,Rea,2024
463620271,43.8806651,-70.8004395,3.67,https://macaulaylibrary.org/asset/463620271,-,-,-,-,-,-,SKIP,C,Rea,2024
462976061,44.5476532,-76.2477188,2,https://macaulaylibrary.org/asset/462976061,-,-,-,-,-,-,SKIP,C,Rea,2024
462625331,45.3526278,-80.1909256,2.5,https://macaulaylibrary.org/asset/462625331,17,3,5,100,11,100,N/A,C,Rea,2024
462509961,44.228787,-69.863112,4,https://macaulaylibrary.org/asset/462509961,27,6,5,95,11,100,N/A,C,Rea,2024
461762451,41.6588008,-87.922318,3,https://macaulaylibrary.org/asset/461762451,12,5,4,75,11,100,N/A,C,Rea,2024
460911811,41.6822544,-71.2382505,2,https://macaulaylibrary.org/asset/460911811,10,3,5,120,11,100,N/A,C,Rea,2024
459252051,43.134101,-85.19332,4,https://macaulaylibrary.org/asset/459252051,14,7,6,110,11,100,N/A,C,Rea,2024
457959311,41.0319425,-74.7411292,2,https://macaulaylibrary.org/asset/457959311,10,8,10,90,11,100,N/A,C,Rea,2024
457420071,33.1479624,-83.7534984,4,https://macaulaylibrary.org/asset/457420071,-,-,-,-,-,-,SKIP (not clear),C,Rea,2024
457002851,42.6066224,-78.6235191,5,https://macaulaylibrary.org/asset/457002851,-,-,-,-,-,-,SKIP (faint),C,Rea,2024
456596821,42.611051,-75.615876,1,https://macaulaylibrary.org/asset/456596821,-,-,-,-,-,-,SKIP (faint),C,Rea,2024
456207631,34.8078838,-94.1009903,4,https://macaulaylibrary.org/asset/456207631,7,0,6,100,11,100,N/A,C,Rea,2024
455702121,41.0319425,-74.7411292,3,https://macaulaylibrary.org/asset/455702121,-,-,-,-,-,-,SKIP (faint),C,Rea,2024
401444551,41.1584379,-80.1921514,2.33,https://macaulaylibrary.org/asset/401444551,16,9,6,75,11,100,N/A,C,Rea,2024
357832631,44.647834,-77.1213677,5,https://macaulaylibrary.org/asset/357832631,27,17,4,99,11,100,N/A,C,Adriana,2024
355865931,44.36843,-69.829065,4.5,https://macaulaylibrary.org/asset/355865931,16,9,3,102,11,100,N/A,C,Adriana,2024
352565001,40.4119276,-80.3952026,2,https://macaulaylibrary.org/asset/352565001,,,,,,,SKIP (no clear syllables),C,Adriana,2024
352564731,40.4119276,-80.3952026,3,https://macaulaylibrary.org/asset/352564731,17,0,10,82,11,100,skipped beginning with no clear syllables,C,Adriana ,2024
352496041,41.1286489,-72.2700955,1,https://macaulaylibrary.org/asset/352496041,8,10,5,77,11,100,N/A,C,Adriana,2024
352281831,44.937555,-79.814285,2,https://macaulaylibrary.org/asset/352281831,-,-,-,-,-,-,Skip All (faint),C,Ariana Dedvukaj,2024
350206591,43.530246,-73.2336617,1.67,https://macaulaylibrary.org/asset/350206591,18,4,4,96,18,100,,C,Ariana Dedvukaj,2024
349678691,35.8720815,-86.4342499,5,https://macaulaylibrary.org/asset/349678691,16,5,4,120,18,100,,C,Ariana Dedvukaj,2024
349264041,42.19912,-76.654973,1,https://macaulaylibrary.org/asset/349264041,12,4,5,73,18,100,,C,Ariana Dedvukaj,2024
