"cat_num","Latitude","Longitude","quality","link","num_syllables","freq_range_mm","middle_syl_height_mm","duration_mm","two_khz_mm","two_sec_mm","skip_notes","group_letter","group_members"
242428911,44.1263365,-89.8988336,2,"https://macaulaylibrary.org/asset/242428911","","","","","","","","",""
242237151,36.2488764,-87.9298711,3,"https://macaulaylibrary.org/asset/242237151","","","","","","","","",""
241951741,40.4353015,-80.4068531,1,"https://macaulaylibrary.org/asset/241951741","","","","","","","","",""
241653451,44.6939497,-78.1489981,3,"https://macaulaylibrary.org/asset/241653451","","","","","","","","",""
235170051,40.3790227,-75.4998198,2,"https://macaulaylibrary.org/asset/235170051","","","","","","","","",""
167954331,38.1031104,-86.9984409,2,"https://macaulaylibrary.org/asset/167954331","","","","","","","","",""
166810221,41.59888,-73.321405,2.25,"https://macaulaylibrary.org/asset/166810221","","","","","","","","",""
165382501,42.326697,-85.3473759,4.5,"https://macaulaylibrary.org/asset/165382501","","","","","","","","",""
165340741,43.2801663,-81.8125892,4,"https://macaulaylibrary.org/asset/165340741","","","","","","","","",""
164964751,41.1131688,-75.7244153,3,"https://macaulaylibrary.org/asset/164964751","","","","","","","","",""
164618661,41.643066,-87.06227,4.33,"https://macaulaylibrary.org/asset/164618661","","","","","","","","",""
164322371,43.2801663,-81.8125892,4,"https://macaulaylibrary.org/asset/164322371","","","","","","","","",""
164286711,38.1031104,-86.9984409,3,"https://macaulaylibrary.org/asset/164286711","","","","","","","","",""
164286051,42.2930453,-76.6550678,3.5,"https://macaulaylibrary.org/asset/164286051","","","","","","","","",""
163746281,43.508689,-91.3480461,2.5,"https://macaulaylibrary.org/asset/163746281","","","","","","","","",""
163603401,43.9028358,-69.9485135,3,"https://macaulaylibrary.org/asset/163603401","","","","","","","","",""
163315821,42.0212167,-70.8722806,3.5,"https://macaulaylibrary.org/asset/163315821","","","","","","","","",""
163081011,41.9303792,-88.4138918,4,"https://macaulaylibrary.org/asset/163081011","","","","","","","","",""
163045971,43.508689,-91.3480461,3,"https://macaulaylibrary.org/asset/163045971","","","","","","","","",""
162741451,28.2533,-82.7555,3,"https://macaulaylibrary.org/asset/162741451","","","","","","","","",""
106906901,43.8512527,-73.1217867,3.5,"https://macaulaylibrary.org/asset/106906901","","","","","","","","",""
105333561,41.745219,-73.45148,3.5,"https://macaulaylibrary.org/asset/105333561","","","","","","","","",""
105114291,42.690385,-86.1996317,2.5,"https://macaulaylibrary.org/asset/105114291","","","","","","","","",""
104973641,39.3156403,-82.3518848,2.5,"https://macaulaylibrary.org/asset/104973641","","","","","","","","",""
