"cat_num","Latitude","Longitude","quality","link","num_syllables","freq_range_mm","middle_syl_height_mm","duration_mm","two_khz_mm","two_sec_mm","skip_notes","group_letter","group_members"
91136301,43.3169877,-80.1534382,4,"https://macaulaylibrary.org/asset/91136301","","","","","","","","",""
534427,39.7194344,-77.9388678,3.8,"https://macaulaylibrary.org/asset/534427","","","","","","","","",""
61632041,41.9024285,-86.5982959,2.5,"https://macaulaylibrary.org/asset/61632041","","","","","","","","",""
61549171,42.2831722,-76.6559494,4,"https://macaulaylibrary.org/asset/61549171","","","","","","","","",""
61549061,42.2831722,-76.6559494,4.5,"https://macaulaylibrary.org/asset/61549061","","","","","","","","",""
61231861,30.883884,-90.712556,3,"https://macaulaylibrary.org/asset/61231861","","","","","","","","",""
60869801,45.094325,-72.091,4,"https://macaulaylibrary.org/asset/60869801","","","","","","","","",""
60226851,41.4151829,-72.9653549,2,"https://macaulaylibrary.org/asset/60226851","","","","","","","","",""
41905021,44.7074012,-92.8238404,3,"https://macaulaylibrary.org/asset/41905021","","","","","","","","",""
213680,42.428129,-76.3359153,4,"https://macaulaylibrary.org/asset/213680","","","","","","","","",""
30793111,36.0151011,-84.1660004,1.5,"https://macaulaylibrary.org/asset/30793111","","","","","","","","",""
30295171,36.5292038,-79.987993,2.5,"https://macaulaylibrary.org/asset/30295171","","","","","","","","",""
30214681,42.41474,-88.119294,3.5,"https://macaulaylibrary.org/asset/30214681","","","","","","","","",""
