"cat_num","Latitude","Longitude","quality","link","num_syllables","freq_range_mm","middle_syl_height_mm","duration_mm","two_khz_mm","two_sec_mm","skip_notes","group_letter","group_members"
163307541,43.508689,-91.3480461,2,"https://macaulaylibrary.org/asset/163307541","","","","","","","","",""
163081011,41.9303792,-88.4138918,4,"https://macaulaylibrary.org/asset/163081011","","","","","","","","",""
163046011,43.508689,-91.3480461,3,"https://macaulaylibrary.org/asset/163046011","","","","","","","","",""
162856641,43.508689,-91.3480461,2,"https://macaulaylibrary.org/asset/162856641","","","","","","","","",""
162830621,42.3732815,-71.9976475,4.5,"https://macaulaylibrary.org/asset/162830621","","","","","","","","",""
162786921,43.509884,-91.349888,3.5,"https://macaulaylibrary.org/asset/162786921","","","","","","","","",""
162403181,30.1558889,-94.2461944,2,"https://macaulaylibrary.org/asset/162403181","","","","","","","","",""
105480291,40.7022581,-74.6996035,3,"https://macaulaylibrary.org/asset/105480291","","","","","","","","",""
105148621,38.5755815,-78.0879879,2,"https://macaulaylibrary.org/asset/105148621","","","","","","","","",""
104951981,41.4319095,-72.2873071,4.5,"https://macaulaylibrary.org/asset/104951981","","","","","","","","",""
104807001,35.7277016,-82.7044773,4,"https://macaulaylibrary.org/asset/104807001","","","","","","","","",""
104806921,35.7277016,-82.7044773,4,"https://macaulaylibrary.org/asset/104806921","","","","","","","","",""
103641221,44.8741232,-79.7901195,2.5,"https://macaulaylibrary.org/asset/103641221","","","","","","","","",""
103581271,42.4736796,-71.649313,1,"https://macaulaylibrary.org/asset/103581271","","","","","","","","",""
62522901,42.2831722,-76.6559494,4,"https://macaulaylibrary.org/asset/62522901","","","","","","","","",""
61284231,36.1975512,-84.2294633,3,"https://macaulaylibrary.org/asset/61284231","","","","","","","","",""
213680,42.428129,-76.3359153,4,"https://macaulaylibrary.org/asset/213680","","","","","","","","",""
31164951,41.4219643,-72.8979369,3,"https://macaulaylibrary.org/asset/31164951","","","","","","","","",""
30246681,44.7074012,-92.8238404,4,"https://macaulaylibrary.org/asset/30246681","","","","","","","","",""
29725861,44.5847824,-73.1928921,3.5,"https://macaulaylibrary.org/asset/29725861","","","","","","","","",""
